"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","Vgs (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NVMYS3D3N06CLTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Logic","0","Single","0","60","3","±20","2","133","100","~NA~","4.2","18.4","40.7","2880","~NA~","28","1680","22","LFPAK-4 ","1 ","260 ","0.5962 ",
"NVMYS3D5N04CTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Standard","0","Single","0","40","3.3","±20","3.5","102","68","~NA~","~NA~","~NA~","23","1600","~NA~","23","830","28","LFPAK-4 ","1 ","260 ","0.4457 ",
"NVMYS3D8N04CLTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Standard","0","Single","0","40","4.5","20","3.5","80","55","N/A","~NA~","~NA~","18","1150","~NA~","18","600","25","LFPAK-4 ","1 ","260 ","0.0 ",
"NVMYS4D1N06CLTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Logic","0","Single","0","60","4","±20","2","100","79","~NA~","5.7","16","34","2200","5.1","32","900","17","LFPAK-4 ","1 ","260 ","0.5078 ",
"NVMYS4D5N04CTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Standard","0","Single","0","40","4.5","20","3.5","78","56","~NA~","~NA~","~NA~","17","1150","~NA~","18","570","16","LFPAK-4 ","1 ","260 ","0.0 ",
"NVMYS4D6N04CLTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Logic","0","Single","0","40","4.5","±20","2","78","50","~NA~","7.2","11","23","1300","3","12","530","22","LFPAK-4 ","1 ","260 ","0.3652 ",
"NVMYS4D6N06CTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Standard","0","Single","0","60","4.7","20","4","92","79.5","~NA~","~NA~","~NA~","19","1530","~NA~","22","1095","7","LFPAK-4 ","1 ","260 ","0.5877 ",
"NVMYS5D3N04CTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Standard","0","Single","0","40","5.3","±20","3.5","71","50","~NA~","~NA~","~NA~","16","1000","~NA~","16","530","22","LFPAK-4 ","1 ","260 ","0.3606 ",
"NVMYS6D2N06CLTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Logic","0","Single","0","60","6.1","20","2","71","61","N/A","8.8","9","20","1400","N/A","19","690","15","LFPAK-4 ","1 ","260 ","0.4126 ",
"NVMYS7D0N06CTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Standard","0","Single","0","60","7","20","4","66","61.3","~NA~","~NA~","~NA~","14","1035","~NA~","15","713","9","LFPAK-4 ","1 ","260 ","0.4752 ",
"NVMYS7D3N04CLTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Logic","0","Single","0","40","7.3","20","2.2","50","38","~NA~","12.13","7","16","880","2.5","6","340","16","LFPAK-4 ","1 ","260 ","0.3151 ",
"NVMYS8D0N04CTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Standard","0","Single","0","40","8.1","20","3.5","49","38","~NA~","~NA~","~NA~","10","625","~NA~","11","335","15","LFPAK-4 ","1 ","260 ","0.3206 ",
"NVMYS9D3N06CLTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 56 LFPAK","Low-Medium Voltage","Logic","0","Single","0","60","9.2","20","2","51","46","N/A","13","4.5","9.5","880","N/A","18","450","11","LFPAK-4 ","1 ","260 ","0.0 ",
"NVTFS002N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","2.4","±20","3.5","136","85","~NA~","~NA~","~NA~","34","2250","~NA~","50","1230","41","WDFN-8 ","1 ","260 ","0.9497 ",
"NVTFS002N04CLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","40","2.2","±20","2","142","85","~NA~","3.5","~NA~","49","2940","~NA~","43","1260","47","WDFN-8 ","1 ","260 ","0.9067 ",
"NVTFWS003N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","3.5","±20","3.5","103","69","~NA~","~NA~","~NA~","23","1600","~NA~","23","830","28","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.6659 ",
"NVTFS003N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","3.5","±20","3.5","103","69","~NA~","~NA~","~NA~","23","1600","~NA~","23","830","28","WDFN-8 / u8FL ","1 ","260 ","0.6242 ",
"NVTFWS004N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","4.9","±20","3.5","77","55","~NA~","~NA~","~NA~","18","1150","3","18","600","25","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.6153 ",
"NVTFS004N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","4.9","±20","3.5","77","55","~NA~","~NA~","~NA~","18","1150","3","18","600","25","WDFN-8 / u8FL ","1 ","260 ","0.4908 ",
"NVTFS005N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","5.6","±20","3.5","69","50","~NA~","~NA~","~NA~","16","1000","~NA~","16","530","22","WDFN-8 / u8FL ","1 ","260 ","0.5221 ",
"NVTFWS005N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","5.6","20","3.5","69","50","~NA~","~NA~","~NA~","16","1000","~NA~","16","530","22","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.5805 ",
"NVTFS007N08HLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","80","7","20","3","71","79","NA","10.8","15.9","32.5","1810","5.6","40.3","227","14.1","WDFN-8 ","1 ","260 ","0.4963 ",
"NVTFWS007N08HLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","80","7","20","3","71","79","NA","10.8","15.9","32.5","1810","5.6","40.3","227","14.1","WDFNW8 3.30x3.30x0.75, 0.65P ","1 ","260 ","0.4747 ",
"NVTFS008N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","8.5","±20","3.5","48","38","~NA~","~NA~","~NA~","10","625","~NA~","11","335","15","WDFN-8 / u8FL ","1 ","260 ","0.4349 ",
"NVTFWS008N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","8.5","20","3.5","48","38","~NA~","~NA~","~NA~","10","625","~NA~","11","335","15","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4975 ",
"NVTFS010N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","10.6","±20","3","57.8","77.8","N/A","15.9","10","22","1530","~NA~","79","625","10","WDFN-8 ","1 ","260 ","0.5285 ",
"NVTFWS010N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","10.6","±20","3","57.8","77.8","N/A","15.9","10","22","1530","~NA~","79","625","10","WDFNW8 3.30x3.30x0.75, 0.65P ","1 ","260 ","0.5498 ",
"NVTFWS014P04M8LTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-40","13.8","±16","-2.4","-49","61","~NA~","18.7","12.5","26.5","1734","3.8","16.3","682","32","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.334 ",
"NVTFS014P04M8LTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-40","13.8","±16","-2.4","-49","61","~NA~","18.7","12.5","26.5","1734","3.8","16.3","682","32","WDFN-8 / u8FL ","1 ","260 ","0.3455 ",
"NVTFWS015N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","17.3","±20","3.5","27","23","~NA~","~NA~","~NA~","6.3","325","~NA~","6","165","10","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4055 ",
"NVTFS015N04CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","40","17.3","±20","3.5","27","23","~NA~","~NA~","~NA~","6.3","325","~NA~","6","165","10","WDFN-8 / u8FL ","1 ","260 ","0.2974 ",
"NVTFWS015P03P8ZTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-30","7.5","25","-3","-88.6","88.2","~NA~","12","37","62.3","2706","21.7","29","907","875","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.406 ",
"NVTFWS016N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","16.3","±20","4","32","36","~NA~","~NA~","~NA~","6.9","489","~NA~","15","319","5.7","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4876 ",
"NVTFS016N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","16.3","±20","4","32","36","~NA~","~NA~","~NA~","6.9","489","~NA~","15","319","5.7","WDFN-8 / u8FL ","1 ","260 ","0.4214 ",
"NVTFS020N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","20.3","±20","4","27","31","~NA~","~NA~","~NA~","5.8","355","~NA~","12","260","4.9","WDFN-8 / u8FL ","1 ","260 ","0.3848 ",
"NVTFWS020N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","20.3","±20","4","27","31","~NA~","~NA~","~NA~","5.8","355","~NA~","12","260","4.9","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4559 ",
"NVTFS024N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","22.6","±20","4","24","28","~NA~","~NA~","~NA~","5.7","333","~NA~","11","225","5.05","WDFN-8 / u8FL ","1 ","260 ","0.3728 ",
"NVTFWS024N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","22.6","±20","4","24","28","~NA~","~NA~","~NA~","5.7","333","~NA~","11","225","5.05","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4382 ",
"NVTFS027N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","26","20","3","28","46","~NA~","35","5.5","11.5","800","1.2","17","300","4","WDFN-8 / u8FL ","1 ","260 ","0.2395 ",
"NVTFWS027N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","26","20","3","28","46","~NA~","35","5.5","11.5","800","1.2","17","300","4","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","250 ","0.3294 ",
"NVTFS030N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","29.7","±20","4","19","23","~NA~","~NA~","~NA~","4.7","255","~NA~","9.7","173","4.4","WDFN-8 / u8FL ","1 ","260 ","0.3462 ",
"NVTFWS030N06CTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Standard","0","Single","0","60","29.7","±20","4","19","23","~NA~","~NA~","~NA~","4.7","255","~NA~","9.7","173","4.4","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4115 ",
"NVTFWS040N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","38","20","3","21","36","~NA~","53","4.1","8.6","520","~NA~","12","200","3.2","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.3228 ",
"NVTFS040N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","38","20","3","21","36","~NA~","53","4.1","8.6","520","~NA~","12","200","3.2","WDFN-8 / u8FL ","1 ","260 ","0.2264 ",
"NVTFWS052P04M8LTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-40","69","±20","-2.4","-13.2","23","~NA~","100","3","6.3","424","~NA~","9.1","161","9.3","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.2637 ",
"NVTFS052P04M8LTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-40","69","±20","-2.4","-13.2","23","~NA~","100","3","6.3","424","~NA~","9.1","161","9.3","WDFN-8 / u8FL ","1 ","260 ","0.2637 ",
"NVTFS070N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","65","20","3","13","25","~NA~","90","2.5","5.5","305","~NA~","8","135","1.9","WDFN-8 / u8FL ","1 ","260 ","0.1829 ",
"NVTFWS070N10MCLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T8","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","100","65","20","3","13","25","~NA~","90","2.5","5.5","305","~NA~","8","135","1.9","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.2819 ",
"NVTFS4C02NTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","2.25","±20","2.2","162","3.2","~NA~","3.1","20","45","2980","4","28","1200","0.018","WDFN-8 / u8FL ","1 ","260 ","0.8335 ",
"NVTFS4C02NWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","2.25","±20","2.2","162","3.2","~NA~","3.1","20","45","2980","4","28","1200","0.018","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.9439 ",
"NVTFS4C05NWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","3.6","20","2.2","102","68","-","5.1","8.4","31","1988","5.5","34.4","1224","71","WDFNW8 3.3x3.3, 0.65P ","1 ","260 ","0.6824 ",
"NVTFS4C305NETAG-YE","Active","H Pb A P ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","WDFN-8 / u8FL ","1 ","260 ","0.0 ",
"NVTFS4C05NTAG","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","3.6","20","2.2","102","68","-","5.1","8.4","31","1988","5.5","34.4","1224","71","WDFN-8 / u8FL ","1 ","260 ","0.5835 ",
"NVTFS4C06NTAG","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","4.2","20","2.2","71","37","-","6.1","10.1","26","1683","4.5","22","841","40","WDFN-8 / u8FL ","1 ","260 ","0.5391 ",
"NVTFS4C06NTWG","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","4.2","20","2.2","71","37","-","6.1","10.1","26","1683","4.5","22","841","40","WDFN-8 / u8FL ","1 ","260 ","0.5391 ",
"NVTFS4C08NTWG","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","5.9","20","2.2","55","31","-","9","7.8","18.2","1113","3.3","15.3","702","39","WDFN-8 / u8FL ","1 ","260 ","0.4145 ",
"NVTFS4C08NTAG","Consult Sales Office","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","5.9","20","2.2","55","31","-","9","7.8","18.2","1113","3.3","15.3","702","39","WDFN-8 / u8FL ","1 ","260 ","0.4382 ",
"NVTFS4C10NWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","7.4","20","2.2","47","47","-","11","5.1","19.2","993","6.1","8.3","574","163","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.5014 ",
"NVTFS4C10NTAG","Consult Sales Office","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","7.4","20","2.2","47","47","-","11","5.1","19.2","993","6.1","8.3","574","163","WDFN-8 / u8FL ","1 ","260 ","0.4034 ",
"NVTFS4C13NWFETWG","Active","H Pb A P ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","WDFNW8 3.3x3.3, 0.65P ","1 ","260 ","0.0 ",
"NVTFS4C13NWFTWG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","9.4","20","2.1","40","26","-","14","16","15.2","770","3.7","9.7","443","127","WDFNW8 3.3x3.3, 0.65P ","1 ","260 ","0.4356 ",
"NVTFS4C13NWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","9.4","20","2.1","40","26","-","14","16","15.2","770","3.7","9.7","443","127","WDFNW8 3.3x3.3, 0.65P ","1 ","260 ","0.4352 ",
"NVTFS4C13NTWG","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","9.4","20","2.1","40","26","-","14","16","15.2","770","3.7","9.7","443","127","WDFN-8 / u8FL ","1 ","260 ","0.3471 ",
"NVTFS4C13NTAG","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","9.4","20","2.1","40","26","-","14","16","15.2","770","3.7","9.7","443","127","WDFN-8 / u8FL ","1 ","260 ","0.3234 ",
"NVTFS4C25NWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","17","20","2.2","22.1","14.3","-","26.5","6.9","10.3","500","2.7","5.7","295","85","WDFN-8 / u8FL ","1 ","260 ","0.3949 ",
"NVTFS4C25NTAG","Active, Not Rec","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","30","17","20","2.2","22.1","14.3","-","26.5","6.9","10.3","500","2.7","5.7","295","85","WDFN-8 / u8FL ","1 ","260 ","0.2709 ",
"NVTFS5116PLTWG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","52","20","-3","-14","21","-","72","0.9","25","1258","8","24","127","84","WDFN-8 / u8FL ","1 ","260 ","0.381 ",
"NVTFS5116PLWFTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","52","20","-3","-14","21","-","72","0.9","25","1258","8","24","127","84","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4968 ",
"NVTFS5116PLTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","52","20","-3","-14","21","-","72","0.9","25","1258","8","24","127","84","WDFN-8 / u8FL ","1 ","260 ","0.2945 ",
"NVTFS5116PLWFTWG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","52","20","-3","-14","21","-","72","0.9","25","1258","8","24","127","84","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.4968 ",
"NVTFS5124PLTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","260","20","-2.5","-8","18","-","380","5500","6","250","1.9","19","27","17","WDFN-8 / u8FL ","1 ","260 ","0.2345 ",
"NVTFS5124PLWFTAG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","260","20","-2.5","-8","18","-","380","5500","6","250","1.9","19","27","17","WDFN-8 / u8FL ","1 ","260 ","0.2807 ",
"NVTFS5124PLTWG","Active","H Pb A P ","P-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","-60","260","20","-2.5","-8","18","-","380","5500","6","250","1.9","19","27","17","WDFN-8 / u8FL ","1 ","260 ","0.2151 ",
"NVTFS5826NLWFTWG-UM","Active","H Pb A P ","N-Channel","PowerTrench® T1","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.0 ",
"NVTFS5C453NLETAG","Active","H Pb A P ","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","WDFN-8 / u8FL ","1 ","260 ","0.0 ",
"NVTFS5C453NLWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","40","3.1","20","2","107","68","-","5.2","7","23","2100","5","30","1000","42","WDFNW8 3.3x3.3, 0.65P ","1 ","260 ","0.6433 ",
"NVTFS5C453NLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","40","3.1","20","2","107","68","-","5.2","7","23","2100","5","30","1000","42","WDFN-8 / u8FL ","1 ","260 ","0.5854 ",
"NVTFS5C454NLWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","40","4","20","2","85","55","-","6.9","5.5","18","1600","8.2","20","590","21","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.5943 ",
"NVTFS5C454NLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","40","4","20","2","85","55","-","6.9","5.5","18","1600","8.2","20","590","21","WDFN-8 / u8FL ","1 ","260 ","0.5143 ",
"NVTFS5C460NLTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","40","4.8","±20","2","74","50","~NA~","7.6","~NA~","11","1300","~NA~","12","530","22","WDFN-8 / u8FL ","1 ","260 ","0.4451 ",
"NVTFS5C460NLWFTAG","Active","H Pb A P ","N-Channel","PowerTrench® T6","Power 33 (u8FL)","Low-Medium Voltage","Logic","0","Single","0","40","4.8","±20","2","74","50","~NA~","7.6","~NA~","11","1300","~NA~","12","530","22","WDFNW8 3.3x3.3, 0.65P (Full−Cut 8FL WF) ","1 ","260 ","0.6557 ",
